1,1.48659646770000000000
2,.74092888980000000000
3,.50035082830000000000
4,.37036579200000000000
5,.29633390590000000000
6,.25390424750000000000
7,.21228318210000000000
8,.18590998640000000000
9,.16659679890000000000
10,.14948545340000000000
11,.13530742760000000000
12,.12650576420000000000
13,.11722561070000000000
14,.10775688940000000000
15,.10193888590000000000
16,.09677225030000000000
17,.09413640760000000000
18,.08481459300000000000
19,.07957629230000000000
20,.07756003940000000000
21,.07599491420000000000
22,.06977763620000000000
23,.06681782590000000000
24,.06695807660000000000
25,.06371006500000000000
26,.06305345860000000000
27,.05785837900000000000
28,.05754616940000000000
29,.05526048990000000000
30,.05149633880000000000
31,.05111385200000000000
32,.04965222960000000000
33,.04864216720000000000
34,.04681969230000000000
35,.04680158350000000000
36,.04466202650000000000
37,.04512529460000000000
38,.04177602510000000000
39,.04050328510000000000
40,.04100002770000000000
41,.04106964070000000000
42,.04039737460000000000
43,.03732723620000000000
44,.03718638730000000000
45,.03637095750000000000
46,.03587377750000000000
47,.03361851550000000000
48,.03381298310000000000
49,.03429662540000000000
50,.03530271880000000000
51,.03210360510000000000
52,.03275217110000000000
53,.03113266260000000000
54,.03130793260000000000
55,.02846608210000000000
56,.03046363930000000000
57,.02969249640000000000
58,.02852168230000000000
59,.02896393500000000000
60,.02845970720000000000
61,.02821633020000000000
62,.02647243520000000000
63,.02698556760000000000
64,.02641278290000000000
65,.02838924190000000000
66,.02526989610000000000
67,.02606909720000000000
68,.02460630530000000000
69,.02345887340000000000
70,.02376841400000000000
71,.02504139910000000000
72,.02290542860000000000
73,.02511549290000000000
74,.02221256230000000000
75,.02152542060000000000
76,.02288701010000000000
77,.02276992560000000000
78,.02056213130000000000
79,.02134825120000000000
80,.02169407810000000000
81,.01989641680000000000
82,.02054804190000000000
83,.02197078930000000000
84,.02041653450000000000
85,.02073394200000000000
86,.01850013490000000000
87,.01973272090000000000
88,.01966439640000000000
89,.01822165820000000000
90,.02007769920000000000
91,.01953808750000000000
92,.02012799630000000000
93,.01746343440000000000
94,.01837195700000000000
95,.01749511300000000000
96,.01696522440000000000
97,.01726014770000000000
98,.01629221050000000000
99,.01649021340000000000
100,.01611704690000000000
101,.01648190860000000000
102,.01618030550000000000
103,.01697078220000000000
104,.01632194610000000000
105,.01557879380000000000
106,.01636011170000000000
107,.01637288160000000000
108,.01559511040000000000
109,.01567483150000000000
110,.01520066500000000000
111,.01552008430000000000
112,.01514754760000000000
113,.01472926580000000000
114,.01435384390000000000
115,.01426478670000000000
116,.01444935760000000000
117,.01449780340000000000
118,.01540558390000000000
119,.01642531530000000000
120,.01499068620000000000
121,.01347626560000000000
122,.01363258830000000000
123,.01419441010000000000
124,.01398490770000000000
125,.01363333970000000000
126,.01360582050000000000
127,.01557767470000000000
128,.01332968050000000000
129,.01513453200000000000
130,.01324701650000000000
131,.01498146820000000000
132,.01276598360000000000
133,.01431393480000000000
134,.01285915320000000000
135,.01250890860000000000
136,.01259008810000000000
137,.01310303550000000000
138,.08924462630000000000
139,.01208876280000000000
140,.01280221640000000000
141,.01198625800000000000
142,.01243467830000000000
143,.01191210350000000000
144,.01176525400000000000
145,.01162661030000000000
146,.01163257080000000000
147,.01198202120000000000
148,.01166837550000000000
149,.01105699380000000000
150,.01149716150000000000
151,.01104927190000000000
152,.01093794700000000000
153,.01123736280000000000
154,.01113199390000000000
155,.01205842950000000000
156,.01157225770000000000
157,.01117514130000000000
158,.01077402550000000000
159,.01109097680000000000
160,.01136673730000000000
161,.01063576380000000000
162,.01124603690000000000
163,.01232789090000000000
164,.01076415190000000000
165,.01177830080000000000
166,.01075244490000000000
167,.01290703420000000000
168,.01114882900000000000
169,.01147836620000000000
170,.01042652750000000000
171,.00958236480000000000
172,.01092851990000000000
173,.00955275750000000000
174,.01088615630000000000
175,.00947825500000000000
176,.00955388360000000000
177,.00950043290000000000
178,.01092952580000000000
179,.01015007180000000000
180,.01073677760000000000
181,.01040778730000000000
182,.07062540280000000000
183,.01056196690000000000
184,.00975068470000000000
185,.00946031850000000000
186,.00928246770000000000
187,.00942753070000000000
188,.00985158510000000000
189,.01000237480000000000
190,.00908508370000000000
191,.00891754920000000000
192,.01188214820000000000
193,.00964217470000000000
194,.00896421820000000000
195,.00989076940000000000
196,.00995120940000000000
197,.01084908380000000000
198,.00864790930000000000
199,.00915435690000000000
200,.00928563880000000000
201,.00956628690000000000
202,.00838423490000000000
203,.00886983330000000000
204,.00960001110000000000
205,.00893613780000000000
206,.00851148860000000000
207,.00870446660000000000
208,.00911147910000000000
209,.00984382870000000000
210,.00835709730000000000
211,.00993781650000000000
212,.00848049830000000000
213,.00873677670000000000
214,.00899969250000000000
215,.00821204940000000000
216,.00837687380000000000
217,.00822833310000000000
