1, .82555175300000000000
2, .43743902800000000000
3, .56295166900000000000
4, .49831240400000000000
5, .54467509600000000000
6, .53554602500000000000
7, .55772929300000000000
8, .53394475400000000000
9, .54786443600000000000
10, .53333119100000000000
11, .55271686000000000000
12, .55047220300000000000
13, .53026526000000000000
14, .50925541300000000000
15, .51666999600000000000
16, .48294259000000000000
17, .50115693500000000000
18, .51095118000000000000
19, .51745348500000000000
20, .50475150100000000000
