1, .83459932250000000000
2, .49887341800000000000
3, .60232186750000000000
4, .54096471580000000000
5, .59155084500000000000
6, .57266427580000000000
7, .60103677890000000000
8, .56800631370000000000
9, .61525892580000000000
10, .59299509710000000000
11, .60532380920000000000
12, .59271264840000000000
13, .57983576620000000000
14, .56782343910000000000
15, .60186607760000000000
16, .56637884480000000000
17, .56310402980000000000
18, .57981803330000000000
19, .56705222800000000000
20, .54728084920000000000
21, .55728971920000000000
22, .53867279650000000000
23, .52552172090000000000
24, .52575883500000000000
25, .53734856140000000000
26, .51538462070000000000
27, .53969079480000000000
28, .52831241800000000000
29, .52137516420000000000
30, .52972809050000000000
