1,1.76289237300000000000
2,.88639167500000000000
3,.59381470900000000000
4,.42805713000000000000
5,.35034746400000000000
6,.29982399700000000000
7,.26171036400000000000
8,.22428712100000000000
9,.21221776800000000000
10,.18199078100000000000
11,.18294265900000000000
12,.15167313800000000000
13,.14553142900000000000
14,.13129557200000000000
15,.12256257900000000000
16,.11756579100000000000
17,.10648142200000000000
18,.10143197400000000000
19,.09653673700000000000
20,.09298987300000000000
21,.09274018700000000000
22,.08244293800000000000
23,.08046459000000000000
24,.07598721900000000000
25,.07310951300000000000
26,.07060169000000000000
27,.06665365200000000000
28,.06775750800000000000
29,.06283489300000000000
30,.06122593900000000000
31,.05819437000000000000
32,.05894440500000000000
33,.06312781100000000000
34,.05430018200000000000
35,.05653939100000000000
36,.05099874300000000000
37,.05061950000000000000
38,.05082329900000000000
39,.04950768300000000000
40,.04667502400000000000
41,.04499546000000000000
42,.04501732100000000000
43,.04531359100000000000
44,.04390738900000000000
45,.04318445300000000000
46,.04163954400000000000
47,.04188427100000000000
48,.04102654000000000000
49,.03863437600000000000
50,.03804986700000000000
51,.03917006500000000000
52,.03781945900000000000
53,.03725527300000000000
54,.03622363500000000000
55,.03895851300000000000
56,.03446724400000000000
57,.03724500600000000000
58,.03854623600000000000
59,.03396570800000000000
60,.03436234100000000000
61,.03262718200000000000
62,.03092701500000000000
63,.03161572800000000000
64,.03007550000000000000
65,.03041577100000000000
66,.02950761200000000000
67,.03019590700000000000
68,.02926344500000000000
69,.02786366900000000000
70,.02928446700000000000
71,.02709994400000000000
72,.03064101200000000000
73,.02770554600000000000
74,.02744594300000000000
75,.02735458800000000000
76,.02731303200000000000
77,.02668689800000000000
78,.02593434900000000000
79,.03435675400000000000
80,.02535165500000000000
81,.04049476500000000000
82,.02413388800000000000
83,.02372566000000000000
84,.02362271300000000000
85,.02346815200000000000
86,.02577964800000000000
87,.02401327000000000000
88,.02282281000000000000
89,.02233712800000000000
90,.02291130000000000000
91,.02436059600000000000
92,.02238057000000000000
93,.02477706300000000000
94,.02517293000000000000
95,.02485584500000000000
96,.02623446000000000000
97,.02232343900000000000
98,.02949140900000000000
99,.02161244700000000000
100,.02077420000000000000
